plot	subplot	plotid	plant	plantid	status_18	status_18r2	status_19	status_20	status_21	check_19_20_20	other_notes_18	notes_18	other_notes_18r2	notes_18r2	other_notes_19	notes_19	notes_20	other_notes_20	notes1818r2_19_20chk1920_21	other_notes_21	transition_1819	transition_1920	transition_181920	transition_18192021	flowering_status_18	flowering_status_18r2	flowering_status_19	flowering_status_20	flowering_status_21	alive_status_18	alive_status_18r2	alive_status_19	alive_status_20	alive_status_21
6	A	6A	130	6A130	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	A	6A	131	6A131	vegetative	vegetative	vegetative	dead_nf	flowering	NA	check for 2 rosettes	blank	NA	blank	NA	blank	dead	NA	check for 2 rosettes,||,	recheck - count stalks and rosettes	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > flowering	0	0	0	0	1	1	1	1	0	1
6	A	6A	132	6A132	vegetative	no_record	vegetative	dead_nf	dead_nf	NA	NA	tagnf	NA	NA	NA	blank	nf	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	NA	0	0	0	1	NA	1	0	0
6	A	6A	133	6A133	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	tagnf	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	A	6A	134	6A134	vegetative	vegetative	vegetative	vegetative	dead_nf	NA	NA	ts	NA	blank	NA	blank	blank	far from tag	,||far from tag,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	0	0	0	0	1	1	1	1	0
6	A	6A	135	6A135	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	A	6A	136	6A136	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	A	6A	137	6A137	vegetative	no_record	dead_nf	dead_nf	dead_nf	NA	NA	tagnf	NA	NA	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
6	A	6A	138	6A138	vegetative	vegetative	vegetative	flowering	dead_nf	NA	count leaves	blank	NA	blank	NA	blank	blank	NA	count leaves,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	A	6A	139	6A139	vegetative	no_record	vegetative	vegetative	dead_nf	NA	NA	tagnf	NA	NA	NA	blank	blank	left of tag	,||left of tag,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	NA	0	0	0	1	NA	1	1	0
6	A	6A	140	6A140	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	A	6A	141	6A141	vegetative	no_record	vegetative	vegetative	vegetative	NA	NA	tagnf	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
6	A	6A	142	6A142	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	A	6A	143	6A143	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	A	6A	144	6A144	vegetative	vegetative	tagnf	no_record	tagnf	NA	NA	blank	NA	blank	tagnf	tagnf	NA	NA	,|tagnf|,	NA	vegetative > tagnf	tagnf > no_record	vegetative > tagnf > no_record	vegetative > tagnf > no_record > tagnf	0	0	NA	NA	NA	1	1	NA	NA	NA
6	A	6A	145	6A145	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	tagnf	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	A	6A	146	6A146	vegetative	no_record	dead_nf	dead_nf	dead_nf	NA	NA	tagnf	NA	NA	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
6	A	6A	147	6A147	vegetative	no_record	dead_nf	dead_nf	dead_nf	NA	NA	ts	NA	NA	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
6	A	6A	148	6A148	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	A	6A	149	6A149	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	tagnf	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	A	6A	150	6A150	vegetative	no_record	vegetative	vegetative	vegetative	NA	NA	tagnf	NA	NA	plant right of tag	blank	blank	NA	,|plant right of tag|,	ROSETTE A LITTLE FAR	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
6	A	6A	151	6A151	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	check for 2 rosettes	blank	NA	NA	dead	dead	nf	NA	check for 2 rosettes,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	A	6A	152	6A152	vegetative	no_record	dead_nf	dead_nf	dead_nf	NA	NA	tagnf	NA	NA	dead	dead	dead	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
6	A	6A	153	6A153	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	3 dead	dead	dead	NA	,|3 dead|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	A	6A	154	6A154	vegetative	vegetative	vegetative	vegetative	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	0	0	0	0	1	1	1	1	0
6	A	6A	155	6A155	vegetative	no_record	vegetative	vegetative	vegetative	NA	NA	tagnf	NA	NA	left of tag	blank	blank	3 plants - one on left of tag	,|left of tag|3 plants - one on left of tag,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
6	A	6A	156	6A156	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	A	6A	157	6A157	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	count leaves	blank	NA	blank	1 ts	ts	dead	NA	count leaves,|1 ts|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	A	6A	158	6A158	vegetative	dead_nf	vegetative	dead_nf	dead_nf	NA	NA	blank	kaput	dead	ts	ts	nf	NA	,kaput|ts|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	0	1	0	0
6	A	6A	159	6A159	vegetative	no_record	vegetative	vegetative	vegetative	NA	NA	tagnf	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
6	A	6A	160	6A160	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	A	6A	161	6A161	vegetative	no_record	dead_nf	dead_nf	dead_nf	NA	NA	tagnf	NA	NA	nf	nf	dead	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
6	A	6A	162	6A162	vegetative	no_record	vegetative	vegetative	vegetative	NA	NA	tagnf	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
6	A	6A	163	6A163	vegetative	vegetative	vegetative	vegetative	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	0	0	0	0	1	1	1	1	0
6	A	6A	164	6A164	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	1 ts	ts	blank	NA	,|1 ts|,	KIND OF FAR FROM TAG	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	A	6A	165	6A165	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	A	6A	166	6A166	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	dead	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	A	6A	167	6A167	flowering	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	0	0	0	0	1	1	0	0	0
6	A	6A	168	6A168	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	2 ts	ts	blank	NA	,|2 ts|,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	A	6A	169	6A169	vegetative	vegetative	vegetative	flowering	vegetative	NA	NA	tagnf	NA	blank	NA	blank	blank	above tag	,||above tag,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > vegetative	0	0	0	1	0	1	1	1	1	1
6	A	6A	170	6A170	vegetative	dead_nf	dead_nf	dead_nf	tagnf	NA	NA	blank	kaput	dead	nf	nf	nf	NA	,kaput|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	0	0	0	NA
6	A	6A	171	6A171	vegetative	no_record	flowering	dead_nf	dead_nf	check tag #	NA	NA	NA	NA	NA	NA	nf	square tag	,||square tag,check tag #	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	NA	1	0	0	1	NA	1	0	0
6	A	6A	685	6A685	vegetative	no_record	vegetative	flowering	dead_nf	NA	NA	NA	NA	NA	NA	NA	blank	tagged in 2020	,||tagged in 2020,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	NA	0	1	0	1	NA	1	1	0
6	B	6B	1	6B1	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
6	B	6B	10	6B10	vegetative	no_record	flowering	vegetative	vegetative	flowered twice?	NA	nf	NA	NA	NA	blank	blank	NA	,||,flowered twice?	FAR ISH	vegetative > flowering	flowering > vegetative	vegetative > flowering > vegetative	vegetative > flowering > vegetative > vegetative	0	NA	1	0	0	1	NA	1	1	1
6	B	6B	11	6B11	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	dead	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	B	6B	12	6B12	vegetative	vegetative	vegetative	vegetative	vegetative	rosettes?	NA	blank	NA	blank	NA	blank	chewed	NA	,||,rosettes?	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	B	6B	120	6B120	vegetative	no_record	vegetative	flowering	dead_nf	NA	NA	NA	NA	NA	NA	NA	blank	tagged in 2020	,||tagged in 2020,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	NA	0	1	0	1	NA	1	1	0
6	B	6B	13	6B13	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	B	6B	14	6B14	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	chewed	1 inflo chewed	,||1 inflo chewed,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	B	6B	15	6B15	vegetative	vegetative	vegetative	vegetative	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	0	0	0	0	1	1	1	1	0
6	B	6B	16	6B16	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	B	6B	17	6B17	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	NA	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	B	6B	18	6B18	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	B	6B	19	6B19	vegetative	vegetative	vegetative	tagnf	tagnf	NA	NA	blank	NA	blank	NA	blank	tagnf	NA	,||,	NA	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > tagnf	0	0	0	NA	NA	1	1	1	NA	NA
6	B	6B	2	6B2	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	B	6B	20	6B20	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	tagnf	tagnf	nf	NA	,|tagnf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
6	B	6B	21	6B21	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	might flower	,||might flower,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	B	6B	22	6B22	vegetative	vegetative	vegetative	vegetative	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	0	0	0	0	1	1	1	1	0
6	B	6B	23	6B23	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	B	6B	24	6B24	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	B	6B	243	6B243	vegetative	no_record	vegetative	flowering	dead_nf	NA	NA	NA	NA	NA	NA	NA	blank	tagged in 2020	,||tagged in 2020,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	NA	0	1	0	1	NA	1	1	0
6	B	6B	25	6B25	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	dead	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	B	6B	26	6B26	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	B	6B	266	6B266	vegetative	no_record	vegetative	flowering	dead_nf	NA	NA	NA	NA	NA	NA	NA	blank	tagged in 2020	,||tagged in 2020,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	NA	0	1	0	1	NA	1	1	0
6	B	6B	27	6B27	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	dead	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	B	6B	28	6B28	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	dead	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	B	6B	29	6B29	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	B	6B	3	6B3	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	B	6B	30	6B30	vegetative	dead_nf	dead_nf	dead_nf	dead_nf	NA	check for 2 rosettes	blank	kaput	dead	nf	nf	nf	NA	check for 2 rosettes,kaput|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	0	0	0	0
6	B	6B	31	6B31	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	check measurements on 2nd rosette	blank	NA	blank	NA	blank	dead	NA	check measurements on 2nd rosette,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	B	6B	32	6B32	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	NA	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	B	6B	33	6B33	vegetative	dead_nf	dead_nf	dead_nf	dead_nf	NA	NA	blank	kaput	dead	dead	dead	nf	NA	,kaput|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	0	0	0	0
6	B	6B	34	6B34	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	B	6B	35	6B35	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	B	6B	36	6B36	vegetative	no_record	flowering	flowering	dead_nf	NA	NA	NA	NA	NA	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > flowering	vegetative > flowering > flowering	vegetative > flowering > flowering > dead_nf	0	NA	1	1	0	1	NA	1	1	0
6	B	6B	37	6B37	vegetative	no_record	flowering	dead_nf	dead_nf	NA	NA	NA	NA	NA	NA	blank	dead	square tag	,||square tag,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	NA	1	0	0	1	NA	1	0	0
6	B	6B	4	6B4	vegetative	dead_nf	dead_nf	dead_nf	dead_nf	NA	NA	blank	kaput	dead	dead	dead	nf	NA	,kaput|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	0	0	0	0
6	B	6B	5	6B5	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	B	6B	6	6B6	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	B	6B	7	6B7	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	B	6B	8	6B8	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	chewed	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	B	6B	9	6B9	vegetative	vegetative	vegetative	vegetative	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	0	0	0	0	1	1	1	1	0
6	C	6C	100	6C100	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	C	6C	101	6C101	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	C	6C	102	6C102	flowering	flowering	dead_nf	dead_nf	dead_nf	NA	flowering stalk eaten	chewed	flowering plant	blank	nf	nf	nf	NA	flowering stalk eaten,flowering plant|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	1	0	0	0	1	1	0	0	0
6	C	6C	103	6C103	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	NA	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
